sgRNA	Gene	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP	AR2473_SP	AR2474_SP	AR2475_SP	AR2476_SP
BRDN0007692150	Mgat2	54.831861175674554	67.37795502279987	26.4042283746164	20.490612609311416	247.3178047615977	263.32624831990756	34.434757046376895	221.34554228824555
BRDN0007692149	Mgat2	94.77111808141281	141.2763573058707	36.82695010143867	70.92904364761644	137.82815161193207	404.6028704343977	45.91300939516919	166.00915671618415
BRDN0007692148	Mgat2	272.805432762924	290.5221501520726	111.87054653455897	117.42697226105389	709.7505751231267	502.4097626675062	177.9129114062806	172.698170356763
BRDN0007692147	Mgat2	236.25085864580765	152.8682635463524	139.66447113941834	100.87686207661005	55.38888335806615	100.3147612647267	195.13028992946906	163.57678811961003
BRDN0007692146	Mgat2	314.7754993418354	323.12438645342735	339.7807282944058	208.84662851798174	280.80875748973074	259.14646660054393	843.6515476362339	502.2841151925572
BRDN0007696351	Mfsd6l	374.3459164215806	396.29829459646805	313.3764999197894	493.35090359342104	645.344896799794	435.5332551576884	459.1300939516919	472.4875998845241
BRDN0007692145	Mff	355.391692805298	393.40031803634764	287.6671196602945	301.05438525988313	584.8035591758612	721.4303247621594	860.8689261594224	434.7858866376252
BRDN0007692144	Mff	414.28517332731883	373.83897625553476	301.5640819627242	239.58254743194888	1462.0088979396533	414.6343465608703	390.2605798589381	360.5986444421143
BRDN0007692143	Mff	237.6047317612564	231.83812480963397	203.59049773059488	188.35601590867034	82.4392682538659	392.89948162017953	373.0432013357497	111.88895544240984
BRDN0007692142	Mff	280.92867145561655	306.4610212327349	293.2259045812664	267.1660644060219	334.9095272813302	256.6385975689258	608.3473744859917	294.92469233461287
BRDN0007692141	Mff	284.99029080196283	341.23673995418	300.8692338476027	246.67545179671052	439.24672616512925	326.8589304542345	223.8259208014498	223.77791088481968
BRDN0007692140	Mff	325.6064842654254	218.79723028909206	302.95377819296715	291.59717944020093	159.72608224186519	750.6887967977048	602.6082483115956	278.5062043077375
BRDN0007695637	Melk	322.8987380345279	290.5221501520726	265.431979976407	233.27774355216076	622.1588526033943	280.04537519736203	269.738930196619	245.6692282539868
BRDN0007695636	Melk	121.8485803903879	178.95005258743623	123.6829644916242	148.162891175021	130.09947021313212	149.63618555321733	11.478252348792298	207.3594228579443
BRDN0007695635	Melk	276.8670521092703	329.6448337136983	254.31441013446323	305.7829881697242	184.20024000473163	298.4364147625619	160.69553288309217	412.89456926845804
BRDN0007695634	Melk	226.77374683766638	153.5927576863825	171.6274844350066	130.82468050560365	100.47285818439907	183.07443930812622	137.73902818550758	227.42646377968086
BRDN0007695633	Melk	249.7895898002952	286.17518531189194	248.75562521349136	292.3852799251745	149.42117371013194	290.9128076677074	189.3911637550729	209.18369930537492
BRDN0007695632	Melk	252.4973360311927	206.48082990858026	244.58653652276246	328.6379022339562	310.4353695184638	335.2184938929617	436.1735892541073	386.13851470614264
BRDN0007692139	Mef2d	421.0545389045626	90.56176750376326	107.70145784383006	61.47183782793425	131.3875837795988	52.66524966398151	0.0	58.98493846692258
BRDN0007692138	Mef2d	199.69628452869128	82.5923319634321	153.561433441848	148.95099165999454	30.914725595199712	87.77541610663586	91.82601879033838	144.11783934701702
BRDN0007692137	Mef2d	232.86617585718577	386.1553766360466	298.08984138711673	279.77567216559817	370.97670714239655	784.9630068964864	654.2603838811609	290.0599551414646
BRDN0007692136	Mef2d	440.68569907856954	262.9913728309285	230.68957422033276	437.3957691603014	233.1485555304645	205.6452605926897	395.9997060333343	249.317781148848
BRDN0007692135	Mef2d	103.57129333182971	130.40894520541912	116.03963522528787	92.99585722687489	86.30360895326587	38.453991818145234	63.130387918357634	69.93059715150615
BRDN0007692134	Mef2d	196.3116017400694	184.02151156764697	82.68692569945662	160.77249893459728	157.1498551089319	33.4382537549089	143.47815435990373	197.6299484716478
BRDN0007692133	Mef2c	245.05103389622457	130.40894520541912	66.010570936541	70.92904364761644	97.89663105146576	25.914646660054395	34.434757046376895	11.553750833727102
BRDN0007692132	Mef2c	263.3283209547827	123.16400380511804	211.2338269969312	174.17020717914704	64.40567832333274	156.3238363041991	0.0	99.11902031039567
BRDN0007692131	Mef2c	20.985033289455693	40.57167184168594	18.760899108280075	49.65033055333151	10.304908531733238	87.77541610663586	0.0	53.51210912463079
BRDN0007692130	Mef2c	662.043953454441	299.2160798324338	346.72920944562065	356.22141920802926	140.40437874486537	212.3329113436715	332.86931811497664	354.517722950679
BRDN0007692129	Mef2c	316.80630901500854	190.5419588279179	296.70014515687376	141.85808729523288	100.47285818439907	140.44066577061736	97.56514496473453	118.57796908298869
BRDN0007692128	Mef2c	365.5457411711637	350.65516377457135	216.0977638027816	306.57108865469775	280.80875748973074	297.6004584186892	378.7823275101458	313.77554895806236
BRDN0007692127	Med16	215.94276191407633	247.0525017502662	347.42405756074214	201.7537241532201	251.18214546099767	141.2766221144901	522.2604818700495	125.26698272356754
BRDN0007692126	Med16	146.89523302618986	162.28668736674376	214.70806757253862	85.90295286211325	10.304908531733238	133.7530150196356	80.34776644154609	214.04843649852316
BRDN0007692125	Med16	326.9603573808742	498.45196834071305	315.4610442651539	235.6420450070813	289.8255524549973	349.42975173879796	286.95630871980745	196.41376417336073
BRDN0007692124	Med16	215.26582535635197	302.83855053258435	411.3500841519187	236.4301454920548	332.3333001483969	175.55083221327172	195.13028992946906	140.4692864521558
BRDN0007692123	Med16	611.950648182837	649.8712436070052	1102.7239586977955	864.5462320159471	504.94051805492865	346.9218827071798	860.8689261594224	475.5280606302418
BRDN0007692122	Med16	299.2059585141747	236.1850896498146	253.61956201934174	258.49695907131326	119.79456168139889	286.7330259483438	86.08689261594223	209.18369930537492
BRDN0007692121	Med15	119.1408341594904	71.0004257229504	119.51387580089529	111.91026886623928	229.28421483106456	60.18885675883602	28.695630871980743	142.29356289958642
BRDN0007692120	Med15	189.54223616282562	181.12353500752653	173.01718066524958	89.84345528698083	168.74287720713178	108.67432470345392	137.73902818550758	206.14323855965725
BRDN0007692119	Med15	243.6971607807758	286.17518531189194	414.8243247275261	260.0731600412603	202.2338299352648	543.3716235172695	734.608150322707	229.85883237625498
BRDN0007692118	Med15	433.23939694360143	510.7683687212248	500.29064288746866	353.8571177531087	662.0903731638606	706.3831105724505	189.3911637550729	467.0147705422323
BRDN0007692117	Med15	35.87763755939199	38.398189421595625	76.43329266336326	114.27457032115983	41.21963412693295	56.00907503947241	28.695630871980743	22.499409518310674
BRDN0007692116	Med15	88.00175250416903	82.5923319634321	136.19023056381093	107.18166595639818	60.541337623932776	129.57323330027197	120.52164966231912	50.47164837891313
BRDN0007695631	Med14	227.45068339539074	185.47049984770717	202.89564961547342	219.09193482263746	127.52324308019882	137.9327967389992	246.7824254990344	269.9929142197281
BRDN0007695630	Med14	190.21917272055	232.56261894966408	77.12814077848475	84.32675189216621	99.18474461793241	135.42492770738104	229.56504697584595	186.0761976379207
BRDN0007695629	Med14	148.926042699363	119.54153310496751	179.96566181646443	93.7839577118484	123.65890238079885	152.9800109287082	172.17378523188447	86.95717732752503
BRDN0007695628	Med14	60.92429019519395	187.6439822677975	31.963013295588276	46.497928613437445	68.2700190227327	176.38678855714443	177.9129114062806	86.95717732752503
BRDN0007695627	Med14	207.8195232213838	179.67454672746632	362.71071609341476	169.44160426930594	216.403079166398	220.69247478239873	252.52155167343054	363.63910518783194
BRDN0007695626	Med14	200.37322108641567	168.80713462701473	119.51387580089529	95.36015868179544	177.75967217239835	146.29236017772644	378.7823275101458	89.9976380732427
BRDN0007692115	Med13l	93.41724496596406	72.44941400301062	45.85997559801796	55.95513443311964	50.236429092199536	83.59563438727224	40.17388322077304	148.37448439102172
BRDN0007692114	Med13l	250.46652635801956	194.16442952806844	205.67504207595934	235.6420450070813	118.50644811493224	142.1125784583628	223.8259208014498	212.22416005109255
BRDN0007692113	Med13l	385.853837902895	336.88977511399935	241.11229594715505	486.2579992286594	740.6653007183265	573.4660518966876	608.3473744859917	459.1095726033664
BRDN0007692112	Med13l	295.8212757255528	499.1764624807431	216.0977638027816	204.11802560814064	191.92892140353155	117.03388814218114	103.30427113913068	101.55138890696979
BRDN0007692111	Med13l	292.43659293693094	254.29744315056726	164.67900328379176	168.65350378433243	654.3616917650606	219.0205620946533	327.13019194058046	339.9235113712342
BRDN0007692110	Med13l	407.5158077500751	210.1033006087308	257.0938025949492	219.09193482263746	687.8526444931937	180.56657027650806	206.60854227826135	367.8957502318367
BRDN0007692109	Med13	187.51142648965248	148.52129870617176	102.83752103797967	138.70568535533883	288.5374388885307	116.19793179830842	0.0	85.13290088009444
BRDN0007692108	Med13	204.43484043276192	114.47007412475678	330.7477027978265	115.06267080613334	36.067179861066336	144.620447489981	114.78252348792297	112.49704759155337
BRDN0007692107	Med13	116.43308792859288	71.0004257229504	66.70541905166249	125.30797711078905	64.40567832333274	92.79115416987219	22.956504697584595	23.107501667454205
BRDN0007692106	Med13	88.67868906189342	141.2763573058707	155.64597778721247	193.87271930348496	91.45606321913249	12.539345158090837	235.3041731502421	39.52598969432956
BRDN0007692105	Med13	94.77111808141281	39.122683561625735	132.7159899882035	152.8914940848621	19.32170349699982	459.77598912999736	103.30427113913068	31.01269960632012
BRDN0007692104	Med13	179.38818779695995	89.11277922370306	182.74505427695036	249.8278537366046	516.5335401531286	76.07202729241774	258.2606778478267	134.3883649607205
BRDN0007694137	Mdn1	37.23151067484075	54.33706050225796	27.79392460485937	92.99585722687489	86.30360895326587	68.54842019756325	80.34776644154609	49.25546408062607
BRDN0007694136	Mdn1	224.06600060676885	231.83812480963397	268.9062205520144	158.40819747967672	137.82815161193207	473.1512906319609	149.21728053429987	307.694627466627
BRDN0007694135	Mdn1	64.30897298381583	44.19414254183648	30.573317065345307	8.669105334708677	34.77906629459968	122.04962620541748	80.34776644154609	40.74217399261663
BRDN0007694134	Mdn1	50.77024182932829	186.1949939877373	241.11229594715505	120.57937420094795	104.33719888379903	106.16645567183575	0.0	82.09244013437679
BRDN0007694133	Mdn1	143.51055023756797	170.98061704710506	125.76750883698865	121.36747468592147	63.11756475686608	132.91705867576286	11.478252348792298	192.76521127849955
BRDN0007694132	Mdn1	245.05103389622457	273.8587849313801	372.43858970511553	226.9729396723726	365.82425287652995	308.4678908890346	195.13028992946906	218.3050815425279
BRDN0007692103	Mdfic	793.3696456529701	476.7171441398098	513.4927570747768	600.5325695498192	802.4947519087259	461.4479018177428	522.2604818700495	643.3614937938565
BRDN0007692102	Mdfic	499.5791796005904	297.0425974123435	425.2470464543484	378.2882327872877	318.16405091726375	642.0144720942508	516.5213556956534	282.1547572025987
BRDN0007692101	Mdfic	165.84945664247243	240.53205448999523	203.59049773059488	316.81639495935343	287.249325322064	193.9418717784716	252.52155167343054	314.99173325634945
BRDN0007692100	Mdfic	297.1751488410016	281.8282204717113	348.11890567586363	252.98025567649864	436.67049903219595	368.6567476478706	246.7824254990344	343.5720642660954
BRDN0007692099	Mdfic	123.20245350583666	125.33748622520837	154.2562815569695	77.23384752740458	94.0322903520658	134.5889713635083	579.651743614011	85.13290088009444
BRDN0007692098	Mdfic	222.7121274913201	376.0124586756251	414.12947661240463	344.3999119334265	278.23253035679744	230.7239509088714	269.738930196619	247.4935047014174
BRDN0007692097	Mcm6	184.1267437010306	46.36762496192679	107.70145784383006	131.61278099057716	97.89663105146576	182.23848296425348	91.82601879033838	356.3419993981096
BRDN0007692096	Mcm6	65.66284609926458	34.775718721445095	41.690886907289055	70.92904364761644	78.57492755446594	12.539345158090837	0.0	80.26816368694618
BRDN0007692095	Mcm6	184.80368025875498	261.5423845508683	144.52840794526873	148.162891175021	139.11626517839872	82.75967804339952	5.739126174396149	101.55138890696979
BRDN0007692094	Mcm6	121.17164383266352	234.0116072297243	229.9947261052113	241.1587484018959	462.43277036152904	336.8904065807071	195.13028992946906	129.52362776757226
BRDN0007692093	Mcm6	39.939256905738254	96.35772062400412	22.235139683887496	53.59083297819909	52.81265622513285	61.02481310270874	63.130387918357634	251.1420575962786
BRDN0007692092	Mcm6	363.5149314979906	495.5539917805926	419.6882615333765	461.8268841944804	569.3461963782614	401.2590450589068	453.39096777729577	654.3071524784401
BRDN0007692091	Mcm2	251.14346291574395	130.40894520541912	256.3989544798277	133.18898196052422	168.74287720713178	133.7530150196356	218.08679462705365	94.86237526639094
BRDN0007692090	Mcm2	335.7605326312911	345.58370479436064	283.49803096956555	367.2548259976585	154.57362797599856	280.8813315412347	246.7824254990344	209.18369930537492
BRDN0007692089	Mcm2	125.91019973673416	144.17433386599112	64.62087470629804	122.9436756558685	136.5400380454654	62.69672579045418	80.34776644154609	67.49822855493203
BRDN0007692088	Mcm2	133.3565018717023	61.58200190255902	65.31572282141951	160.77249893459728	59.25322405746612	43.46972988138157	57.391261743961486	131.9559963641464
BRDN0007692087	Mcm2	60.24735363746957	184.02151156764697	95.19419177164335	41.76932570359635	289.8255524549973	68.54842019756325	22.956504697584595	54.12020127377432
BRDN0007692086	Mcm2	125.91019973673416	88.38828508367295	192.47292788865113	58.31943588804019	163.59042294126516	152.1440545848355	22.956504697584595	173.30626250590655
BRDN0007696465	Mc4r	388.5615841337925	486.13556796020123	414.12947661240463	569.0085501508786	208.67439776759807	312.6476726083982	286.95630871980745	696.2655107693438
BRDN0007694131	Mbtd1	247.08184356939768	373.11448211550464	401.6222105402179	341.24750999353245	329.7570730154636	238.24755800372589	315.65193959178816	280.9385729043116
BRDN0007694130	Mbtd1	269.4207499743021	184.02151156764697	153.561433441848	216.72763336771692	382.5697292405965	178.05870124488987	390.2605798589381	141.07737860129936
BRDN0007694129	Mbtd1	561.1804063535087	455.70681407893676	580.8930242415609	281.35187313554525	269.21573539153087	346.9218827071798	109.04339731352682	113.1051397406969
BRDN0007694128	Mbtd1	225.4198737222176	269.51182009119947	210.53897888180973	280.5637726505717	124.94701594726551	70.22033288530868	143.47815435990373	175.13053895333712
BRDN0007694127	Mbtd1	272.805432762924	410.06368325704005	305.0383225383316	517.7820186276	555.1769471471282	767.4079236751592	327.13019194058046	479.176613525103
BRDN0007694126	Mbtd1	215.94276191407633	218.79723028909206	194.5574722340156	190.72031736359088	30.914725595199712	333.5465812052162	206.60854227826135	142.29356289958642
BRDN0007695625	Mbd3	276.8670521092703	281.1037263316812	553.0990996367015	216.72763336771692	476.60201959266226	459.77598912999736	1486.4336791686026	431.74542589190753
BRDN0007695624	Mbd3	252.4973360311927	155.76624010647282	220.2668524935105	175.74640814909407	296.2661202873306	285.8970696044711	568.1734912652188	229.25074022711146
BRDN0007695623	Mbd3	206.46565010593505	403.5432359967691	258.48349882519216	249.8278537366046	209.96251133406471	244.93520875470767	235.3041731502421	431.137333742764
BRDN0007695622	Mbd3	403.45418840372884	307.9100095127951	263.3474356310425	267.95416489099546	725.2079379207266	433.0253861260702	292.6954348942036	453.6367432610747
BRDN0007695621	Mbd3	192.9269189514475	144.17433386599112	157.73052213257694	91.41965625692787	206.09817063466477	587.6773097425239	246.7824254990344	199.4542249190784
BRDN0007695620	Mbd3	166.5263932001968	117.36805068487719	116.73448334040935	71.71714413258997	41.21963412693295	90.28328513825403	74.60864026714994	138.0369178555817
BRDN0007692085	Matr3	167.20332975792118	241.25654863002535	131.3262937579605	137.12948438539178	338.7738679807302	98.64284857698125	34.434757046376895	90.60573022238623
BRDN0007692084	Matr3	155.69540827660677	149.24579284620188	131.3262937579605	131.61278099057716	70.84624615566601	182.23848296425348	109.04339731352682	139.8611943030123
BRDN0007692083	Matr3	107.63291267817598	147.79680456614165	312.6816518046679	267.1660644060219	1619.1587530485851	246.60712144245312	45.91300939516919	309.51890391405766
BRDN0007692082	Matr3	165.84945664247243	133.30692176553953	202.20080150035193	100.87686207661005	146.84494657719864	185.58230833974437	160.69553288309217	221.95363443738907
BRDN0007692081	Matr3	255.2050822620902	252.12396073047694	265.431979976407	200.17752318327308	170.03099077359843	281.71728788510745	45.91300939516919	262.6958084300057
BRDN0007692080	Matr3	190.21917272055	260.81789041083823	195.25232034913708	185.99171445374978	166.16665007419846	147.12831652159915	252.52155167343054	392.219436197578
BRDN0007694125	Matn3	228.12761995311513	362.24707001505305	339.7807282944058	302.63058622983016	367.11236644299663	267.5060300392712	923.99931407778	336.27495847637306
BRDN0007694124	Matn3	404.80806151917756	304.2875388126446	348.11890567586363	411.3884531561754	264.0632811256642	557.5828813631059	223.8259208014498	402.557002733018
BRDN0007694123	Matn3	238.2816683189808	207.92981818864047	280.71863850907965	137.91758487036532	439.24672616512925	109.51028104732664	562.4343650908226	373.3685795741285
BRDN0007694122	Matn3	281.60560801334094	387.6043649161068	459.2946040953011	371.1953284225261	467.5852246273957	301.7802401380528	482.0865986492765	424.4483201021851
BRDN0007694121	Matn3	320.1909918036304	276.7567614915005	243.19684029251948	368.8310269676055	261.4870539927309	134.5889713635083	206.60854227826135	147.15830009273466
BRDN0007694120	Matn3	208.4964597791082	315.8794450531263	293.92075269638786	473.64839146908315	181.62401287179833	335.2184938929617	1165.0426134024183	348.43680145924367
BRDN0007694899	Mars1	84.61706971554715	139.8273690258105	86.85601439018554	161.5605994195708	132.67569734606545	178.8946575887626	172.17378523188447	103.3756653544004
BRDN0007694898	Mars1	73.78608479195712	117.36805068487719	249.45047332861284	46.497928613437445	85.01549538679922	224.87225650176234	57.391261743961486	89.38954592409917
BRDN0007694897	Mars1	349.29926378577863	256.4709255706576	263.3474356310425	319.180696414274	181.62401287179833	200.6295225294534	97.56514496473453	176.95481540076773
BRDN0007694896	Mars1	99.50967398548345	197.06240608818888	469.71732582212337	337.30700756866486	343.92632224659684	223.2003438140169	286.95630871980745	346.00443286266955
BRDN0007694895	Mars1	136.06424810259983	76.79637884319125	143.83355983014724	94.57205819682193	123.65890238079885	69.38437654143597	17.217378523188447	74.7953343446544
BRDN0007694894	Mars1	226.096810279942	568.0034057836032	241.8071440622765	174.17020717914704	483.04258742499553	218.18460575078055	91.82601879033838	189.11665838363837
BRDN0007694119	Mark2	1023.5280752792584	658.5651732873665	423.8573502241054	425.57426188569866	787.037389111126	396.2433069956704	746.0864026714994	397.0841733907262
BRDN0007694118	Mark2	246.40490701167332	155.0417459664427	163.2893070535488	627.3279860389188	199.6576028023315	202.30143521719884	68.86951409275379	207.96751500708785
BRDN0007694117	Mark2	317.4832455727329	246.32800761023609	289.05681589053745	248.25165276665754	364.5361393100633	387.8837435569432	172.17378523188447	293.70850803632584
BRDN0007694116	Mark2	722.9682436496348	639.7283256465837	553.0990996367015	730.5691495704493	1226.2841152762553	498.22998094814255	688.6951409275379	490.7303643588301
BRDN0007694115	Mark2	291.0827198214822	172.42960532716526	459.2946040953011	502.80810941310324	194.50514853646487	644.522341125869	591.1299959628034	225.60218733225025
BRDN0007694114	Mark2	130.6487556408048	92.01075578382348	82.68692569945662	164.71300135946484	74.71058685506597	152.9800109287082	430.4344630797112	169.04961746190182
BRDN0007694863	Marchf9	462.34766892574964	481.06410897999046	439.144008756778	375.92393133236715	333.6214137148636	930.4194107303401	573.9126174396149	256.6148869385704
BRDN0007694862	Marchf9	308.00613376459165	310.8079860729155	175.10172501061402	225.39673870242558	387.72218350646307	388.71969990081595	218.08679462705365	321.0726547477847
BRDN0007694861	Marchf9	110.34065890907348	141.2763573058707	177.88111747109997	55.95513443311964	261.4870539927309	159.66766167968999	74.60864026714994	229.85883237625498
BRDN0007694860	Marchf9	337.79134230446425	244.87901933017588	418.2985653031335	419.2694580059105	816.6640011398591	139.60470942674465	131.99990201111143	343.5720642660954
BRDN0007694859	Marchf9	383.1460916719975	297.0425974123435	375.91283028072297	274.25896877078355	176.4715586059317	393.73543796405227	263.99980402222286	181.81955259391597
BRDN0007694858	Marchf9	182.09593402785748	187.6439822677975	276.5495498183507	247.46355228168403	87.59172251973253	290.9128076677074	263.99980402222286	304.6541667209094
BRDN0007692079	Mapk10	418.3467926736651	246.32800761023609	410.6552360367972	302.63058622983016	524.2622215519285	267.5060300392712	80.34776644154609	395.86798909243913
BRDN0007692078	Mapk10	351.3300734589518	555.6870054030915	269.6010686671359	389.32163957691694	530.7027893842618	549.2233179243786	378.7823275101458	255.39870264028332
BRDN0007692077	Mapk10	312.0677531109379	329.6448337136983	239.72259971691207	100.08876159163654	153.2855144095319	272.5217681025075	476.34747247488036	234.72356956940325
BRDN0007692076	Mapk10	235.57392208808326	156.49073424650294	93.10964742627888	148.95099165999454	48.94831552573288	360.2971842091434	183.65203758067676	66.28204425664495
BRDN0007692075	Mapk10	223.3890640490445	347.0326930744208	186.21929485255777	223.03243724750504	105.6253124502657	226.54416918950778	430.4344630797112	340.53160352037776
BRDN0007692074	Mapk10	148.2491061416386	147.07231042611156	68.78996339702694	114.27457032115983	74.71058685506597	73.56415826079957	143.47815435990373	170.26580176018888
BRDN0007692073	Map3k7	181.4189974701331	328.1958454336381	207.7595864213238	188.35601590867034	110.7777667161323	158.83170533581728	40.17388322077304	154.45540588245706
BRDN0007692072	Map3k7	244.37409733850018	344.1347165143004	309.90225934418197	302.63058622983016	261.4870539927309	110.34623739119937	304.17368724299587	202.49468566479607
BRDN0007692071	Map3k7	236.927795203532	138.37838074575026	213.31837134229568	221.45623627755802	33.490952728133024	7.523607094854502	5.739126174396149	60.20112276520964
BRDN0007692070	Map3k7	258.5897650507121	201.4093709283695	396.063425619246	574.5252535456932	342.63820868013016	368.6567476478706	482.0865986492765	252.9663340437092
BRDN0007692069	Map3k7	92.74030840823968	119.54153310496751	193.8626241188941	286.0804760453863	597.6846948405278	184.74635199587166	149.21728053429987	151.4149451367394
BRDN0007692068	Map3k7	263.3283209547827	284.7261970318317	415.5191728426476	354.64521823808224	137.82815161193207	356.9533588336525	659.9995100555572	325.3292997917895
BRDN0007692067	Map3k6	214.58888879862758	223.8686892693028	260.5680431705566	307.35918913967123	175.18344503946506	203.97334790494426	5.739126174396149	253.5744261928527
BRDN0007692066	Map3k6	136.06424810259983	58.684025342438595	129.93659752771757	51.226531523278545	20.609817063466476	45.141642569127015	45.91300939516919	76.01151864294147
BRDN0007692065	Map3k6	452.193620559884	351.37965791460147	469.0224777070019	498.0795065032621	758.6988906488597	457.2681200983792	499.30397717246495	317.42410185292357
BRDN0007692064	Map3k6	511.7640376396292	625.2384428459816	489.1730730455249	400.35504636654616	462.43277036152904	506.5895443868698	407.4779583821266	339.9235113712342
BRDN0007692063	Map3k6	213.9119522409032	185.47049984770717	179.27081370134295	115.06267080613334	123.65890238079885	161.33957436743543	332.86931811497664	167.83343316361476
BRDN0007692062	Map3k6	224.06600060676885	79.69435540331168	194.5574722340156	228.54914064231966	188.0645807041316	91.95519782599946	149.21728053429987	125.87507487271107
BRDN0007692061	Map2k1	844.1398874822984	750.57592907119	551.014555291337	382.2287352121553	341.3500951136635	365.3129222723797	212.3476684526575	535.1210912463079
BRDN0007692060	Map2k1	682.3520501861723	373.83897625553476	496.12155419673974	498.0795065032621	449.5516346968625	579.3177463037966	223.8259208014498	352.0853543541049
BRDN0007692059	Map2k1	590.288678335657	443.39041369842494	635.0911772210366	286.86857653035986	449.5516346968625	496.55806826039714	895.3036832057992	527.8239854565855
BRDN0007692058	Map2k1	100.86354710093221	215.89925372897164	145.9181041755117	123.73177614084202	100.47285818439907	142.94853480223554	114.78252348792297	96.07855956467802
BRDN0007692057	Map2k1	220.0043812604226	189.0929705478577	153.561433441848	223.82053773247856	351.65500364539673	243.26329606696223	86.08689261594223	102.15948105611332
BRDN0007692056	Map2k1	230.83536618401263	164.4601697868341	252.2298657890988	174.17020717914704	323.31650518313035	177.22274490101717	149.21728053429987	246.27732040313035
BRDN0007692055	Magel2	313.42162622638665	349.9306696345413	330.052854682705	406.65985024633426	390.29841063939637	198.1216534978352	1245.3903798439642	237.15593816597737
BRDN0007692054	Magel2	432.56246038587705	207.20532404861035	596.1796827742335	362.52622308781736	542.2958114824617	339.39827561232534	114.78252348792297	201.88659351565252
BRDN0007692053	Magel2	197.66547485551814	138.37838074575026	273.7701573578648	113.4864698361863	70.84624615566601	147.96427286547188	74.60864026714994	122.22652197784987
BRDN0007692052	Magel2	459.63992269485215	202.85835920842973	198.7265609247445	293.9614808951215	167.4547636406651	412.12647752925216	131.99990201111143	127.09125917099813
BRDN0007692051	Magel2	134.71037498715106	163.01118150677388	211.2338269969312	200.9656236682466	104.33719888379903	68.54842019756325	86.08689261594223	52.90401697548726
BRDN0007692050	Magel2	358.7763755939199	347.0326930744208	300.1743857324812	416.90515655099	461.1446567950624	364.47696592850696	527.9996080444457	511.4054974297102
BRDN0007692049	Maea	321.5448649190792	383.98189421595623	513.4927570747768	490.198501653527	498.4999502225954	598.5447422128693	229.56504697584595	485.8656271656818
BRDN0007692048	Maea	293.7904660523797	293.420126712193	198.7265609247445	223.03243724750504	257.62271329333095	212.3329113436715	751.8255288458955	422.015951505611
BRDN0007692047	Maea	484.0096387729297	341.23673995418	374.52313405048	330.2141032039032	372.2648207088632	488.1985048216699	746.0864026714994	335.6668663272295
BRDN0007692046	Maea	513.7948473128023	1028.7816788427508	1018.6473367680959	1246.7749672281025	948.0515849194579	1102.6264175681208	694.434267101934	1048.9589572725922
BRDN0007692045	Maea	330.3450401694961	356.45111689481223	354.37253871195696	273.47086828581007	213.8268520334647	509.097413418488	424.695336905315	644.5776780921436
BRDN0007692044	Maea	211.88114256773008	181.84802914755664	193.16777600377262	241.94684888686942	190.6408078370649	339.39827561232534	591.1299959628034	481.00088997253357
BRDN0007694113	Lysmd3	175.3265684506137	284.0017028918016	203.59049773059488	255.3445571314192	157.1498551089319	276.70154982187114	441.9127154285035	253.5744261928527
BRDN0007694112	Lysmd3	351.3300734589518	252.84845487050706	494.7318579664968	386.9573381219964	1092.3203043637232	1567.4181447613546	786.2602858922723	624.5106371704071
BRDN0007694111	Lysmd3	273.4823693206484	441.21693127833464	340.47557640952726	397.20264442665206	1307.4352699636545	392.06352527630685	866.6080523338185	180.6033682956289
BRDN0007694110	Lysmd3	343.20683476625925	246.32800761023609	315.4610442651539	203.32992512316713	386.43406993999645	321.0072360471254	263.99980402222286	201.88659351565252
BRDN0007694109	Lysmd3	412.9313002118701	288.34866773198223	509.32366838404795	291.59717944020093	756.1226635159263	534.1761037346696	464.86922012608807	668.2932719087413
BRDN0007694108	Lysmd3	188.18836304737687	203.58285334845982	175.10172501061402	263.2255619811543	221.5555334322646	254.96668488118036	395.9997060333343	244.45304395569974
BRDN0007695619	Lsm4	114.40227825541974	131.85793348547932	111.87054653455897	100.87686207661005	79.86304112093259	198.1216534978352	189.3911637550729	202.49468566479607
BRDN0007695618	Lsm4	147.57216958391425	144.89882800602123	111.87054653455897	57.53133540306667	150.70928727659862	87.77541610663586	177.9129114062806	86.95717732752503
BRDN0007695617	Lsm4	44.00087625208452	42.020660121746154	87.55086250530701	36.25262230878174	21.897930629933132	82.75967804339952	17.217378523188447	81.48434798523326
BRDN0007695616	Lsm4	12.18485803903879	31.153248021294566	29.18362083510234	42.55742618856986	185.48835357119827	82.75967804339952	0.0	3.64855289486119
BRDN0007695615	Lsm4	554.4110407762649	411.5126715371003	382.86131143193785	377.50013230231417	2068.7103877454474	473.1512906319609	659.9995100555572	468.83904698966296
BRDN0007695614	Lsm4	35.20070100166762	52.163578082167646	33.352709525831244	31.52401939894064	34.77906629459968	30.09442837941801	5.739126174396149	26.147962413171864
BRDN0007692043	Lrrd1	404.1311249614532	616.5445131656203	357.1519311724429	394.050242486758	209.96251133406471	458.1040764422519	1365.9120295062835	629.9834665126989
BRDN0007692042	Lrrd1	379.08447232565123	411.5126715371003	287.6671196602945	381.44063472718176	900.3913829601917	293.42067669932555	275.47805637101516	316.2079175546365
BRDN0007692041	Lrrd1	305.29838753369415	415.85963637728094	296.00529704175227	208.05852803300823	461.1446567950624	411.2905211853794	407.4779583821266	242.02067535912562
