sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007695075	Polr2c	439.6648712653527	456.40225494388704	548.2954675999789	77.31786518731305	81.85943062678447	126.57857639492973
BRDN0007695074	Polr2c	522.0627226755976	538.273609913741	461.5036732026363	428.34097313771423	466.97084289370235	443.89199393290426
BRDN0007694263	Polg2	522.6917139077369	541.3285112185863	482.81183829419945	117.52315508471582	109.76605470409736	97.1013736728228
BRDN0007694262	Polg2	990.661190619357	912.8045098877741	980.1755942119055	647.9237102696833	630.6897041472713	580.8742889356364
BRDN0007694261	Polg2	845.9932072273239	758.8374841235712	874.674191441483	530.4005551849674	446.5059852370062	499.3784931745173
BRDN0007694260	Polg2	581.8168897288286	505.28067582141176	574.8007461285088	649.4700675734296	669.7589778555093	593.0119606447392
BRDN0007694259	Polg2	752.9025048707113	773.5010103868287	747.8646235794973	371.12575289910257	407.43671152876817	357.1943388678839
BRDN0007694258	Polg2	564.205135228929	520.5551823456383	641.3237981216815	139.17215733716347	135.81223717625605	119.6427639897281
BRDN0007695793	Pole	667.9886885319092	650.0829976710788	643.9223548401649	253.60259781438677	202.78813496180697	221.94599696645213
BRDN0007695792	Pole	879.9587337628446	871.8688324028471	963.5448312136123	994.3077463088457	993.4758171523388	1010.8946580581375
BRDN0007695791	Pole	513.2568454256477	477.17558381683506	567.0050759730588	259.7880270293718	284.6475655885915	221.94599696645213
BRDN0007695790	Pole	678.0525482461376	671.4673068049958	692.2555098039544	618.5429214985044	586.0391056235707	488.97477456671487
BRDN0007695789	Pole	589.9937757466392	615.8681030568115	561.2882511923955	332.46682030544605	288.36844879889986	270.4966838028635
BRDN0007695788	Pole	628.9912321392742	496.72695216784496	537.9012407260457	398.96018436653526	411.15759473907656	379.7357291847892
BRDN0007692601	Pola1	406.32833596197116	433.18500502706286	365.8767859624504	296.9006023192821	234.41564224942826	305.1757458288717
BRDN0007692600	Pola1	425.1980729261494	447.84853129032024	469.8190547017829	129.8940135146859	100.46384667832639	109.23904538192566
BRDN0007692599	Pola1	592.5097406751963	581.0422281815751	573.2416120974187	349.4767506466549	312.55418966590435	329.4510892470774
BRDN0007692598	Pola1	442.1808361939098	480.2304851216804	391.8623531472835	287.6224584968045	288.36844879889986	265.2948244989623
BRDN0007692597	Pola1	647.2319778713131	626.2547674932855	652.2377363393115	255.14895511813302	223.2529926185031	306.90969893017206
BRDN0007692596	Pola1	610.7504864072353	624.4218267103782	598.7074679385552	238.13902477692417	223.2529926185031	246.22134038465782
BRDN0007694989	Poglut3	784.9810577098142	800.3841418694673	811.2694075104902	763.9005080506528	705.107368353439	790.6826141929857
BRDN0007694988	Poglut3	1268.0463239927767	1275.7267849033951	1361.6437204852557	2211.290944357153	2346.0168640994366	2295.7539061217394
BRDN0007694987	Poglut3	831.5264088881205	799.1621813475292	810.7496961667935	766.9932226581453	783.2459157699151	785.4807548890844
BRDN0007694986	Poglut3	944.7448306731899	925.6350953681243	982.7741509303888	1040.6984654212335	937.662568997713	887.7839878658085
BRDN0007694985	Poglut3	743.4676363886222	653.7488792368931	708.366561458551	1118.0163306085465	1142.3111455646742	1114.9318441361618
BRDN0007694984	Poglut3	948.5187780660256	827.2672733521059	850.2477582877399	668.0263552183847	712.5491347740558	556.5989455174307
BRDN0007692595	Pnpla2	584.3328546573857	576.7653663547917	521.7901890714492	392.77475515155027	429.7620107906185	442.15804083160384
BRDN0007692594	Pnpla2	609.4925039429567	741.1190565554685	649.1194682771314	697.4071439895636	710.6886931689015	686.6454281149613
BRDN0007692593	Pnpla2	1378.748780849289	1330.7150083906106	1411.0162981364388	1632.9533127560514	1672.5370030336192	1603.9066187028768
BRDN0007692592	Pnpla2	1130.926235386415	1078.991140871358	1260.8197198081032	1198.4269104033522	1185.1013024832207	1265.7857639492972
BRDN0007692591	Pnpla2	888.7646110127945	808.9378655230341	866.3588099423364	547.4104855261763	608.364404885421	579.140335834336
BRDN0007692590	Pnpla2	798.189873584739	823.6013917862915	819.0650776659401	644.8309956621907	706.9678099585932	636.3607881772494
BRDN0007695787	Pmm2	913.9242602983654	970.2366544188657	965.6236765883989	488.6489079838184	504.17967499678616	391.87340089389204
BRDN0007695786	Pmm2	952.2927254588611	928.0790164120007	928.7241711859359	717.509788938265	729.2931092204435	619.0212571642454
BRDN0007695785	Pmm2	687.4874167282267	708.1261224631394	635.6069733410183	250.50988320689424	225.1134342236573	211.5422783586497
BRDN0007695784	Pmm2	604.4605740858425	552.3261559160293	581.5569935965653	405.1456135815203	457.66863486793136	433.4882753251018
BRDN0007695783	Pmm2	1207.0341744752673	1193.8554299335412	1188.5798430342672	1094.8209710523527	1077.1956893842776	1068.115110401051
BRDN0007695782	Pmm2	730.2588205136974	734.3982736848089	701.6103139904943	292.2615304080433	319.9959560865211	294.7720272210692
BRDN0007692589	Plxna3	1050.415357672588	1064.93859486907	1105.9457393864977	1427.2877913577988	1410.214736706878	1430.511308572836
BRDN0007692588	Plxna3	1188.7934287432283	1110.7621144417492	1189.0995543779638	1600.47980937738	1519.9807914109754	1494.667573320951
BRDN0007692587	Plxna3	1133.442200314972	1122.3707394001615	1094.5120898251712	1199.9732677070983	1224.1705761914586	1213.7671709102851
BRDN0007692586	Plxna3	827.7524614952848	843.7637403982704	781.1261495760838	886.0627350466075	887.4306456585498	990.0872208425326
BRDN0007692585	Plxna3	1294.4639557426262	1266.5620809888594	1301.357204616443	1793.7744723456626	1854.86028033873	1978.4404885837646
BRDN0007692584	Plxna3	515.7728103542048	529.7198862601741	471.3781887328729	508.7515529325198	498.5983501813236	480.3050090602128
BRDN0007694257	Plpp7	1041.6094804226382	1068.6044764348842	1083.5981516075412	1093.2746137486063	1261.3794082945426	1121.8676565413634
BRDN0007694256	Plpp7	957.3246553159754	895.0860823196714	902.2188926574061	669.5727125221309	712.5491347740558	716.1226308370682
BRDN0007694255	Plpp7	759.8214084242433	676.3551488927483	699.5314686157077	785.5495103031005	826.0360726884614	896.4537533723105
BRDN0007694254	Plpp7	711.3890835495191	766.780227516169	683.4204169611112	674.2117844333698	647.433678593659	608.6175385564429
BRDN0007694253	Plpp7	696.2932939781765	708.1261224631394	721.3593450509676	706.6852878120412	706.9678099585932	827.0956293202943
BRDN0007694252	Plpp7	847.2511896916023	857.2053061395898	931.3227279044193	1036.0593935099948	991.6153755471846	1106.2620786296598
BRDN0007692583	Plpp2	784.9810577098142	825.4343325691987	788.9218197315337	601.5329911572954	716.2700179843641	622.4891633668462
BRDN0007692582	Plpp2	537.1585122469402	532.1638073040504	572.2021894100254	236.5926674731779	249.2991750906618	253.15715278985945
BRDN0007692581	Plpp2	995.6931204764711	989.1770425089065	916.2510989372159	1068.5328968886663	1168.357328036833	1080.2527821101537
BRDN0007692580	Plpp2	868.0079003521984	888.9762797099809	904.2977380321928	1005.1322474350695	1175.7990944574497	1142.6750937569684
BRDN0007692579	Plpp2	1455.4857111702806	1507.2883038106686	1482.2167522228815	2031.9134971225867	2091.1363641933126	2137.9641739034023
BRDN0007692578	Plpp2	937.1969358875186	969.6256741578966	1027.9890378319985	1198.4269104033522	1110.683638277053	1198.1615929985815
BRDN0007692577	Plg	1020.2237785299028	1117.4828973124088	1101.268337293228	1252.5494160344713	1186.9617440883749	1243.244373632392
BRDN0007692576	Plg	713.9050484780762	713.0139645508918	792.0400877937136	974.2051013601443	948.8252186286383	991.821173943833
BRDN0007692575	Plg	1217.0980341894956	1069.2154566958532	1255.6226063711365	1314.4037081843217	1261.3794082945426	1218.9690302141862
BRDN0007692574	Plg	590.6227669787785	676.9661291537174	658.9939838073681	613.9038495872655	591.6204304390333	580.8742889356364
BRDN0007692573	Plg	796.3028998883211	832.1551154398584	809.1905621357035	904.6190226915626	883.7097624482415	853.1049258398003
BRDN0007692572	Plg	883.103689923541	876.1456942296306	933.4015732792059	709.7780024195337	649.2941201988132	645.0305536837515
BRDN0007692571	Plekho2	696.9222852103159	649.4720174101097	723.4381904257542	698.9535012933098	634.4105873575796	676.2417095071588
BRDN0007692570	Plekho2	552.883293050422	504.66969556044273	563.3670965671821	445.3509034789231	459.5290764730856	488.97477456671487
BRDN0007692569	Plekho2	958.5826377802539	981.2342991163088	998.8852025849853	1354.6089980817244	1410.214736706878	1281.391341861001
BRDN0007692568	Plekho2	798.189873584739	798.5512010865601	737.9901080492607	1233.9931283895162	1265.100291504851	1390.6303872429266
BRDN0007692567	Plekho2	1352.3311490994395	1309.9416795176626	1373.0773700465822	1611.3043105036038	1685.5600942696985	1558.8238380690661
BRDN0007692566	Plekho2	1042.2384716547774	986.7331214650303	1007.7202954278285	1212.3441261370685	1266.960733110005	1198.1615929985815
BRDN0007692565	Plcb4	731.5168029779759	788.1645366500861	773.3304794206338	584.5230608160866	543.2489487050242	573.9384765304349
BRDN0007692564	Plcb4	1057.9632524582591	986.1221412040612	1131.4115952276343	1388.6288587641423	1363.703696578023	1401.034105850729
BRDN0007692563	Plcb4	778.0621541562822	820.5464904814462	762.4165412030039	403.5992562777741	338.60037213806305	357.1943388678839
BRDN0007692562	Plcb4	1000.7250503335853	1066.1605553910078	1124.6553477595776	957.1951710189354	1069.7539229636607	1055.977438691948
BRDN0007692561	Plcb4	449.0997397474418	441.1277484196606	526.4675911647191	477.82440685759457	582.3182224132622	516.7180241875213
BRDN0007692560	Plcb4	1183.7614988861142	1202.409153587108	1218.2033896249768	1441.205007091515	1479.051076097583	1536.2824477521608
BRDN0007692559	Plagl2	720.194960799469	673.911227848872	704.2088707089777	629.3674226247282	755.3392916926022	714.3886777357678
BRDN0007692558	Plagl2	916.4402252269225	987.9550819869684	970.8207900253656	1903.565840911647	1923.696619729435	1997.5139726980692
BRDN0007692557	Plagl2	828.3814527274242	810.1598260449722	769.1727886710605	1209.251411529576	1244.635433848155	1166.950437175174
BRDN0007692556	Plagl2	869.265882816477	948.2413650239796	903.2583153447994	1447.3904363065	1501.3763753594335	1427.043402370235
BRDN0007692555	Plagl2	1013.93386620851	1041.7213449522455	996.286645866502	913.8971665140401	943.2438938131756	851.3709727385
BRDN0007692554	Plagl2	810.1407069953852	821.1574707424153	906.3765834069794	1049.976609243711	1093.9396638306653	1241.5104205310915
BRDN0007695781	Plac1	742.2096539243436	707.5151422021703	761.8968298593072	626.2747080172356	643.7127953833506	641.5626474811506
BRDN0007695780	Plac1	923.9881200125939	1020.9480160792975	895.4626451893495	1028.3276069912633	1112.5440798822071	1045.5737200841456
BRDN0007695779	Plac1	699.438250138873	669.6343660220887	748.384334923194	774.7250091768767	813.0129814523822	825.3616762189938
BRDN0007695778	Plac1	881.2167162271231	806.4939444791579	832.5775726020534	1141.2116901647405	1214.8683681656878	1161.7485778712728
BRDN0007695777	Plac1	795.0449174240426	730.7323921189945	794.638644512197	1186.056051973382	1203.7057185347626	1364.6210907234206
BRDN0007695776	Plac1	1212.0661043323814	1175.5260221044696	1147.522646882231	1390.1752160678884	1579.5149227759096	1607.3745249054775
BRDN0007692553	Pla2g4c	775.5461892277251	745.3959183822519	784.7641289819604	797.9203687330705	868.8262296070079	951.9402526139236
BRDN0007692552	Pla2g4c	709.5021098531013	694.6845567218201	669.907922024998	460.8144765163857	453.947751657623	426.55246291990017
BRDN0007692551	Pla2g4c	874.2978126735911	901.195884929362	861.6814078490664	831.9402294154883	878.1284376327789	693.5812405201629
BRDN0007692550	Pla2g4c	1125.2653142971615	1201.798173326139	1243.1495341224168	1110.2845440898152	1088.3583390152025	1116.6657972374624
BRDN0007692549	Pla2g4c	542.1904421040543	552.3261559160293	573.2416120974187	473.1853349463558	422.3202443700017	404.0110726029949
BRDN0007692548	Pla2g4c	1005.7569801906994	1000.1746872063496	981.7347282429954	1192.241481188367	1222.3101345863045	1291.7950604688035
BRDN0007692547	Pla2g2f	585.5908371216643	505.89165608238085	626.7718804981749	729.8806473682351	677.2007442761261	671.0398502032576
BRDN0007692546	Pla2g2f	1123.3783406007437	1312.996580822508	1241.5904000913267	1382.4434295491571	1382.3081126295651	1232.8406550245895
BRDN0007692545	Pla2g2f	759.192417192104	813.2147273498175	730.1944378938108	709.7780024195337	803.7107734266111	724.7923963435702
BRDN0007692544	Pla2g2f	952.2927254588611	844.9857009202086	912.0934081876427	882.9700204391149	932.0812441822504	945.0044402087219
BRDN0007692543	Pla2g2f	535.9005297826616	472.2877417290826	506.19884876054925	347.9303933429087	364.64655461022176	313.8455113353737
BRDN0007692542	Pla2g2f	776.8041716920037	839.4868785714871	801.3948919802535	771.6322945693842	788.8272405853777	703.9849591279653
BRDN0007692541	Pkn1	911.4082953698083	1014.838213469607	906.896294750676	773.1786518731304	740.4557588513686	794.1505203955866
BRDN0007692540	Pkn1	786.2390401740928	841.9307996153633	772.2910567332405	1077.8110407111437	904.1746201049376	981.4174553360305
BRDN0007692539	Pkn1	1169.2947005469107	1222.571502199087	1137.1284200082976	1402.5460744978586	1570.2127147501385	1475.5940892066465
BRDN0007692538	Pkn1	795.0449174240426	816.8806089156319	828.9395931961767	797.9203687330705	865.1053463966996	773.3430831799816
BRDN0007692537	Pkn1	1196.3413235288995	1463.9087052818654	1329.4216171760627	1431.9268632690375	1317.1926564491682	1331.6759817987127
BRDN0007692536	Pkn1	1146.0220249577576	999.5637069453805	1089.8346877319013	1598.9334520736336	1672.5370030336192	1631.6498683236832
BRDN0007695775	Pinx1	1003.2410152621424	834.5990364837346	944.3155114968357	1118.0163306085465	1173.9386528522955	1050.7755793880467
BRDN0007695774	Pinx1	760.4503996563825	673.300247587903	722.9184790820575	298.4469596230283	366.5069962153759	331.1850423483778
BRDN0007695773	Pinx1	500.67702078286226	554.1590966989365	544.6574881941023	163.91387419710364	117.20782112471413	126.57857639492973
BRDN0007695772	Pinx1	781.8361015491179	755.7825828187259	735.9112626744741	564.4204158673851	645.5732369885048	521.9198834914226
BRDN0007695771	Pinx1	809.5117157632459	833.9880562227655	954.1900270270723	389.6820405440577	466.97084289370235	462.96547804720876
BRDN0007695770	Pinx1	368.5888620336147	445.404610246444	435.5181060178032	196.38737757577513	260.46182472158694	234.08366867555497
BRDN0007696385	Phf7	966.1305325659253	960.4609702433607	1011.3582748337052	988.1223170938606	1032.545090860577	925.9309560944175
BRDN0007692535	Phf6	956.695664083836	997.7307661624733	886.1078410028096	770.0859372656379	757.1997332977563	736.930068052673
BRDN0007692534	Phf6	1101.3636474758691	1086.322904002987	1069.5659453277315	581.4303462085941	586.0391056235707	554.8649924161303
BRDN0007692533	Phf6	927.7620674054294	881.6445165783522	1004.0823160219519	933.9998114627415	919.0581529461712	936.3346747022199
BRDN0007692532	Phf6	964.2435588695074	970.8476346798348	998.8852025849853	1091.72825644486	1006.4989083884182	1180.8220619855774
BRDN0007692531	Phf6	848.509172155881	852.9284443128064	876.2333254725729	801.0130833405631	773.9437077441441	775.0770362812821
BRDN0007692530	Phf6	1176.2136041004428	1009.3393911208855	1076.8419041394848	524.2151259699824	506.0401166019404	589.5440544421384
BRDN0007692529	Phf5a	632.7651795321099	589.5959518351419	582.076704940262	385.04296863281894	390.69273708238046	357.1943388678839
BRDN0007692528	Phf5a	736.54873283509	769.2241485600453	726.5564584879342	827.3011575042495	853.9426967657744	827.0956293202943
BRDN0007692527	Phf5a	574.2689949431574	640.3073134955738	613.2593855620618	635.5528518397132	749.7579668771396	721.3244901409694
BRDN0007692526	Phf5a	1347.9282104744645	1345.378534653868	1326.3033491138826	1418.0096475353212	1333.9366308955562	1447.85083958584
BRDN0007692525	Phf5a	692.5193465853409	709.9590632460465	663.671385900638	705.138930508295	632.5501457524255	769.8751769773809
BRDN0007692524	Phf5a	596.9126793001712	549.2712546111841	554.5320037243389	347.9303933429087	390.69273708238046	362.3961981717851
BRDN0007694251	Phf23	844.106233530906	952.518226850763	879.8713048784496	739.1587911907127	781.3854741647609	920.7290967905162
BRDN0007694250	Phf23	665.4727236033522	632.364570102976	709.9256954896409	307.7251034455059	301.3915400349792	320.7813237405753
BRDN0007694249	Phf23	1064.253164779652	1033.1676212986788	961.9856971825222	723.69521815325	653.0150034091216	702.251006026665
BRDN0007694248	Phf23	427.0850466225672	420.35441954671256	494.24548785552605	250.50988320689424	279.06624077312887	223.67995006775254
BRDN0007694247	Phf23	843.4772422987667	724.622589509304	913.6525422187327	552.049557437415	556.2720399411036	549.663133112229
BRDN0007694246	Phf23	895.0545233341873	873.0907929247853	929.7635938733292	899.9799507803237	956.2669850492549	971.0137367282281
BRDN0007696343	Phf21b	1270.562288921334	1210.3518969797058	1256.1423177148333	1475.2248677739328	1560.9105067243675	1605.6405718041772
BRDN0007696342	Phf21b	1225.2749202073062	1264.118159944983	1100.748625949531	1526.2546587975594	1568.3522731449843	1480.7959485105478
BRDN0007692523	Phax	1086.8968491366659	1073.4923185226367	985.8924189925688	940.1852406777266	1028.8242076502686	912.0593312840142
BRDN0007692522	Phax	927.7620674054294	906.0837270171145	919.8890783430926	1597.3870947698874	1674.3974446387733	1695.8061330717983
BRDN0007692521	Phax	584.961845889525	524.8320441724217	482.2921269505028	168.55294610834244	158.13753643810637	164.7255446235387
BRDN0007692520	Phax	773.6592155313073	705.6822014192632	731.2338605812041	552.049557437415	600.9226384648042	516.7180241875213
BRDN0007692519	Phax	818.3175930131957	711.7920040289538	710.4454068333376	456.1754046051469	489.2961421555526	478.5710559589124
BRDN0007692518	Phax	510.1118892649514	546.8273335673078	552.4531583495523	204.11916409450643	154.41665322779798	279.1664493093656
BRDN0007692517	Pgls	673.0206183890234	625.0328069713473	636.1266846847149	295.3542450155358	331.1586057174463	293.03807411976885
BRDN0007692516	Pgls	879.9587337628446	935.4107795436294	886.6275523465063	222.67545173946155	238.13652545973665	178.59716943394196
BRDN0007692515	Pgls	864.2339529593628	852.3174640518373	871.0362120356064	1066.98653958492	1064.1725981481982	1099.326266224458
BRDN0007692514	Pgls	629.6202233714135	639.0853529736357	728.1155925190242	182.4701618420588	180.46283569995668	234.08366867555497
BRDN0007692513	Pgls	954.179699155279	936.6327400655674	851.2871809751332	827.3011575042495	933.9416857874047	828.8295824215946
BRDN0007692512	Pgls	975.5654010480143	992.8429240747208	963.0251198699156	419.0628293152367	431.62245239577265	412.6808381094969
BRDN0007695769	Pes1	395.6354850156035	450.29245233419647	366.39649730614707	120.61586969220834	173.0210692793399	147.3860136105346
BRDN0007695768	Pes1	390.6035551584893	394.6932485860121	396.53975524055346	173.1920180195812	130.23091236079347	182.06507563654276
BRDN0007695767	Pes1	719.5659695673297	598.7606557496778	708.366561458551	555.1422720449076	457.66863486793136	483.7729152628136
BRDN0007695766	Pes1	495.6450909257481	524.2210639114526	501.00173532358264	196.38737757577513	243.71785027519923	209.80832525734928
BRDN0007695765	Pes1	687.4874167282267	647.6390766272025	520.2310550403591	180.9238045383125	191.62548533088184	182.06507563654276
BRDN0007695764	Pes1	817.0596105489172	783.8876748233027	782.1655722634771	519.5760540587436	455.8081932627772	436.95618152770265
BRDN0007692511	Pelp1	361.6699584800827	378.1967815398475	347.6868889330672	259.7880270293718	266.04314953704954	195.93670044694602
BRDN0007692510	Pelp1	694.4063202817588	676.9661291537174	642.3632208090748	485.5561933763259	494.8774669710152	488.97477456671487
BRDN0007692509	Pelp1	929.6490411018473	969.0146938969276	969.2616559942755	889.1554496540999	935.8021273925589	891.2518940684093
BRDN0007692508	Pelp1	495.6450909257481	508.3355771262571	508.27769413533593	366.4866809878638	385.11141226691785	388.4054946912912
BRDN0007692507	Pelp1	606.3475477822603	667.8014252391815	645.4814888712548	431.4336877452068	493.017025365861	539.2594145044267
BRDN0007692506	Pelp1	448.4707485153025	467.39989964133014	479.1738588883228	170.0993034120887	202.78813496180697	152.58787291443585
BRDN0007692505	Pdss1	864.2339529593628	915.8594111926194	830.4987272272667	485.5561933763259	578.5973392029539	464.6994311485091
BRDN0007692504	Pdss1	722.710925728026	854.1504048347444	813.3482528852768	466.99990573137075	472.5521677091649	440.4240877303034
BRDN0007692503	Pdss1	528.9816262291296	508.94655738722616	490.6075084496494	122.1622269959546	117.20782112471413	91.89951436892159
BRDN0007692502	Pdss1	528.9816262291296	529.7198862601741	505.15942607315594	179.37744723456626	173.0210692793399	204.60646595344807
BRDN0007692501	Pdss1	825.2364965667277	876.1456942296306	856.4842944120998	440.7118315676843	420.4598027648475	423.0845567172994
BRDN0007692500	Pdss1	803.8507946739925	833.3770759617964	824.7819024466033	569.059487778624	533.9467406792533	497.6445400732169
BRDN0007692499	Pdlim4	591.8807494430571	571.2665440060701	574.8007461285088	346.3840360391624	390.69273708238046	423.0845567172994
BRDN0007692498	Pdlim4	1182.5035164218355	1120.537798617254	1070.6053680151247	1342.2381396517544	1227.8914594017672	1279.6573887597006
BRDN0007692497	Pdlim4	645.9739954070346	761.2814051674475	645.4814888712548	638.6455664472057	733.0139924307518	710.920771533167
BRDN0007692496	Pdlim4	1100.1056650115906	1066.771535651977	1022.2722130513351	862.8673754904136	794.4085654008402	821.8937700163931
BRDN0007692495	Pdlim4	1019.5947872977634	947.0194045020414	965.1039652447023	1029.8739642950097	1125.5671711182865	1173.8862495803758
BRDN0007692494	Pdlim4	493.129125997191	568.2116427012248	519.7113436966625	476.27804955384835	533.9467406792533	534.0575552005255
BRDN0007692493	Pcyt2	997.580094172889	915.8594111926194	986.9318416799621	1127.2944744310241	1146.0320287749826	1192.9597336946802
BRDN0007692492	Pcyt2	1266.7883415284982	1321.5503044760746	1218.2033896249768	627.8210653209819	576.7368975977997	608.6175385564429
BRDN0007692491	Pcyt2	834.0423738166776	851.0955035298991	887.6669750338996	473.1853349463558	474.4126093143191	456.0296656420071
BRDN0007692490	Pcyt2	1322.7685611888937	1317.2734426492912	1307.0740293971062	1017.5031058650396	870.6866712121621	974.4816429308289
BRDN0007692489	Pcyt2	850.3961458522988	786.942576128148	839.8535314138066	199.48009218326763	208.36945977726955	156.05577911703665
BRDN0007692488	Pcyt2	1268.6753152249162	1200.5762128042008	1206.2500287199537	306.17874614175963	319.9959560865211	313.8455113353737
BRDN0007695763	Pcgf1	665.4727236033522	680.0210304585627	680.3021488989313	685.0362855595936	669.7589778555093	584.3421951382372
BRDN0007695762	Pcgf1	657.2958375855416	681.2429909805007	662.112251869548	678.8508563446085	606.5039632802668	627.6910226707474
BRDN0007695761	Pcgf1	1246.0316308679023	1314.829521605415	1408.9374527616521	1473.6785104701864	1538.5852074625172	1432.2452616741364
BRDN0007695760	Pcgf1	886.2486460842374	971.4586149408038	901.1794699700127	728.3342900644889	801.850331821457	749.0677397617759
BRDN0007695759	Pcgf1	1182.5035164218355	1184.0797457580363	1179.744750191424	1696.353962209648	1613.002871668685	1709.6777578822016
BRDN0007695758	Pcgf1	842.2192598344882	793.6633589988077	799.8357579491636	1005.1322474350695	997.1967003626472	997.0230332477341
BRDN0007696397	Pcdhb18	805.108777138271	866.9809903150947	856.4842944120998	1036.0593935099948	1036.2659740708852	1019.5644235646395
BRDN0007694245	Pcdhb15	720.8239520316082	754.5606222967879	671.9867673997846	582.9767035123404	548.8302735204868	619.0212571642454
BRDN0007694244	Pcdhb15	920.2141726197582	1005.6735095550711	954.7097383707691	742.2515057982051	719.9909011946725	743.8658804578747
BRDN0007694243	Pcdhb15	990.661190619357	973.9025359846801	991.609243773232	937.092526070234	1112.5440798822071	964.0779243230264
BRDN0007694242	Pcdhb15	845.3642159951845	879.200595534476	785.283840325657	740.705148494459	764.6414997183731	762.9393645721792
BRDN0007694241	Pcdhb15	847.2511896916023	897.5300033635476	906.896294750676	1306.6719216655904	1147.8924703801367	1361.1531845208197
BRDN0007694240	Pcdhb15	501.30601201500156	541.9394914795554	497.8834672614027	426.79461583396795	485.57525894524423	532.323602099225
BRDN0007692487	Pcdha4	899.4574619591622	936.0217598045983	901.6991813137095	553.5959147411613	580.457780808108	568.7366172265336
BRDN0007692486	Pcdha4	985.6292607622427	1017.8931147744523	1047.218357548775	725.2415754569963	746.0370836668312	882.5821285619073
BRDN0007692485	Pcdha4	946.0028131374684	1035.611542342555	1062.8096978596748	1176.7779081509045	1304.169565213089	1307.400638380507
BRDN0007692484	Pcdha4	691.2613641210623	645.8061358442953	666.789653962818	400.50654167028154	396.274061897843	417.88269741339815
BRDN0007692483	Pcdha4	964.8725501016467	996.5088056405352	983.8135736177821	855.1355889716822	891.1515288688582	872.1784099541048
BRDN0007692482	Pcdha4	912.0372866019476	996.5088056405352	1043.0606667992017	1015.9567485612934	1064.1725981481982	1078.5188290088533
BRDN0007692481	Pcbd1	990.0321993872176	878.5896152735069	1012.9174088647952	1241.7249149082475	1183.2408608780665	1177.3541557829765
BRDN0007692480	Pcbd1	940.9708832803542	893.2531415367642	958.3477177766456	850.4965170604435	820.454747872999	863.5086444476028
BRDN0007692479	Pcbd1	995.6931204764711	1093.6546671346157	1025.9101924572117	1425.7414340540524	1400.912528681107	1281.391341861001
BRDN0007692478	Pcbd1	920.2141726197582	881.6445165783522	876.7530368162696	1049.976609243711	1071.6143645688148	1080.2527821101537
BRDN0007692477	Pcbd1	1068.0271121724877	1140.7001472292332	1139.2072653830842	1306.6719216655904	1281.8442659512386	1314.3364507857086
BRDN0007692476	Pcbd1	1135.9581652435293	1161.4734761021812	1062.2899865159782	1147.3971193797256	1112.5440798822071	1172.1522964790754
BRDN0007696364	Pbld2	1049.1573752083093	1056.9958514764721	1078.4010381705748	981.9368878788756	1008.3593499935723	1028.2341890711416
BRDN0007695757	Pax9	525.207678836294	608.5363399251828	525.4281684773258	414.4237574039979	342.32125534837144	393.60735399519245
BRDN0007695756	Pax9	927.7620674054294	1005.6735095550711	1061.2505638285847	1563.3672340874696	1367.4245797883316	1524.144776043058
BRDN0007695755	Pax9	956.0666728516968	1080.2131013932963	995.7669345228054	833.4865867192345	933.9416857874047	877.380269258006
BRDN0007695754	Pax9	1073.688033261741	1141.9221077511713	1260.8197198081032	1343.7844969555006	1252.0772002687715	1395.832246546828
BRDN0007695753	Pax9	928.3910586375688	1009.9503713818546	915.2116762498226	951.0097418039504	984.1736091265678	939.8025809048207
BRDN0007695752	Pax9	820.8335579417528	840.7088390934251	885.0684183154162	702.0462159008024	621.3874961215004	782.0128486864837
BRDN0007696347	Pate1	874.2978126735911	789.9974774329933	904.8174493758894	756.1687215319215	827.8965142936157	636.3607881772494
BRDN0007696405	Parm1	1101.3636474758691	959.2390097214226	1063.3294092033714	1314.4037081843217	1471.6093096769664	1328.208075596112
BRDN0007694239	Paqr6	1130.2972441542759	1137.0342656634189	1196.3755131897171	1481.410296988918	1547.8874154882883	1603.9066187028768
BRDN0007694238	Paqr6	1188.164437511089	1292.8342322105289	1190.138977065357	1646.8705284897678	1795.3261489737959	1567.4936035755682
BRDN0007694237	Paqr6	910.1503129055297	1012.3942924257308	918.3299443120027	947.9170271964579	959.9878682595634	827.0956293202943
BRDN0007694236	Paqr6	833.4133825845383	786.331595867179	873.6347687540897	1155.1289058984569	1350.6806053419439	1172.1522964790754
BRDN0007694235	Paqr6	1120.2333844400473	1127.258581487914	1177.6659048166373	1354.6089980817244	1519.9807914109754	1251.9141391388941
BRDN0007694234	Paqr6	718.9369783351905	768.6131682990762	777.4881701702071	717.509788938265	792.548123795686	766.40727077478
BRDN0007695751	Pam16	396.2644762477428	442.3497089415987	394.46090986576684	153.08937307087982	119.06826272986832	169.9274039274399
BRDN0007695750	Pam16	683.0844781032517	634.1975108858833	641.3237981216815	468.546263035117	461.38951807823975	462.96547804720876
BRDN0007695749	Pam16	821.4625491738922	773.5010103868287	803.4737373550403	491.74162259131094	463.24995968339397	514.984071086221
BRDN0007695748	Pam16	683.0844781032517	557.8249782647508	592.9906431578919	398.96018436653526	388.83229547722624	405.7450257042953
