sgRNA	Gene	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007692284	Nlrp3	934.6978737619169	864.6158005507536	903.7853132156682	775.7912038819293	772.528334619078	651.3661381115032
BRDN0007692283	Nlrc3	1559.3585725174275	1711.8985013263152	1672.478505929626	2237.898348288501	2051.3759155763355	2322.995094494746
BRDN0007692282	Nlrc3	1940.9427879099273	1891.3470637047735	2058.7278082091643	1808.8237899160579	1703.7381649977503	1793.8918560934926
BRDN0007692281	Nlrc3	731.9812593346513	675.9908912324878	731.5904272240514	365.0184039234765	316.3190343102441	277.1995053775491
BRDN0007692280	Nlrc3	2448.1929588523612	2293.0671408474586	2141.4955158404937	2129.104562160891	2061.8154876657827	2058.4434752941193
BRDN0007692279	Nlrc3	2927.9250373386053	2995.567478794946	3012.934828372654	2947.599869008798	2889.67355435893	3094.516151287012
BRDN0007692278	Nlrc3	1390.5809387861295	1361.158129404783	1533.580973582797	2700.5261304199266	2850.003180419031	2720.349518553058
BRDN0007692277	Nktr	2687.6003632212132	2735.570982167066	2670.4477623119797	2693.408779925597	2473.1346279899944	2574.89882751845
BRDN0007692276	Nktr	1648.333738125775	1590.5668028999712	1669.624447045787	942.540558320509	1131.6496144960547	939.1055486364876
BRDN0007692275	Nktr	1604.304790195871	1748.6038890855455	1778.0786846316673	2868.292249214839	2695.4975134952156	2898.473915544715
BRDN0007692274	Nktr	1372.2355438153363	1377.471635075552	1490.7700903252128	1716.2982334897727	1764.2876831165431	1691.65477616337
BRDN0007692273	Nktr	1897.8311097285632	1937.2287984038112	1808.521979392616	2594.782637361315	2579.6182633023536	2516.929349207556
BRDN0007692272	Nktr	1811.607753365835	1670.09514304497	1628.7162697107622	1030.999057321463	995.9351773332438	998.1290174621255
BRDN0007696358	Nipsnap3a	2834.3635229875595	2941.528991260524	3056.697064591518	3161.120383838687	3010.772590596515	3058.680473785732
BRDN0007694167	Nid1	632.9161264923677	698.4219615297951	715.4174268822974	1073.7031602874408	927.0340015428936	1094.042154303787
BRDN0007694166	Nid1	2753.643785116069	2486.79002068784	2306.0795781418733	1485.4927246022262	1650.4963473415708	1478.7486921851764
BRDN0007694165	Nid1	1328.2065958854323	1272.453442319977	1239.612908547385	1044.2169939537894	1122.2539996155524	954.9154063576406
BRDN0007694164	Nid1	2511.484571501598	2639.7291363512986	2620.0260553641583	2898.7951799048233	2831.2119506580266	2868.9621811318957
BRDN0007694163	Nid1	1907.0038072139598	1828.132229230544	1884.630216294988	3348.2050254039227	3259.2344063253536	3530.8682243908343
BRDN0007694162	Nid1	1757.488838201995	1743.50591856343	1838.965274153565	1839.3267206060418	1897.9142058614646	1905.614850656307
BRDN0007692271	Nhsl2	1035.5975461012797	974.731963828444	1032.217962988421	538.885108856386	626.37432536682	630.2863278166326
BRDN0007692270	Nhsl2	3193.0159946665676	3166.8592883380197	3177.5188906740336	3015.723080883096	2770.662432539234	3082.9222556248333
BRDN0007692269	Nhsl2	1532.7577498097774	1584.449238273433	1677.2352707360242	1381.7827602562802	1501.2104664624785	1414.4552707858209
BRDN0007692268	Nhsl2	1319.0338984000357	1289.7865420951691	1325.2346750625534	1150.9772513687337	1129.5617000781654	1197.333224748653
BRDN0007692267	Nhsl2	1563.027651511586	1529.3911566345878	1480.3052077511365	1421.4365701532595	1456.3203064778565	1475.5867206409457
BRDN0007692266	Nhsl2	1773.9996936757088	1739.4275421457378	1673.4298588909057	1489.5597820275575	1516.869824596649	1431.3191190217174
BRDN0007695709	Nhlrc2	1308.9439311660994	1244.9244015005545	1300.4994980692825	944.5740870331747	970.880204318571	1031.8567139339184
BRDN0007695708	Nhlrc2	1468.5488674120008	1596.6843675265097	1384.2185586618918	1932.8690413886598	1946.9801946818654	1871.887154184514
BRDN0007695707	Nhlrc2	620.991619761352	696.382773320949	599.35236560618	894.7526335728672	805.9349653053084	911.7017952531558
BRDN0007695706	Nhlrc2	1369.4837345697172	1287.747353886323	1241.5156144699442	709.701520720297	798.6272648426955	767.3050947332918
BRDN0007695705	Nhlrc2	2176.681113284621	2193.146918613999	2094.879220737791	1640.0409067648125	1708.957951042474	1684.2768425601653
BRDN0007695704	Nhlrc2	1472.2179464061596	1472.2938867868966	1553.5593857696697	785.9588474452572	907.1988145729443	801.0327912050848
BRDN0007692265	Nfib	1599.7184414531728	1543.6654740965107	1606.8351516013302	1239.4357503696876	1309.1223400166539	1423.9411854185125
BRDN0007692264	Nfib	2804.0936212857505	2985.3715377507156	3202.2540676673043	3788.463991696027	3837.586700080717	4026.243766320295
BRDN0007692263	Nfib	2887.56516840286	2622.3960365761063	2697.08564522781	2639.5202690399583	2590.057835391801	2827.8565510568983
BRDN0007692262	Nfib	1044.7702435866765	896.2232177878684	952.3043142409304	907.9705702051937	1111.8144275261054	929.6196340037958
BRDN0007692261	Nfib	1426.3544589791763	1341.785841420745	1208.2182608251564	1245.5363365076846	1311.2102544345432	1224.7369781319849
BRDN0007692260	Nfib	1800.600516383359	1664.9971725228545	1720.9975069548882	2515.475017567356	2285.2223303799483	2302.9692747146187
BRDN0007692259	Nelfe	1403.4227152656847	1392.765546641898	1288.1319095726471	857.1323523885535	865.4405262151563	738.8473508352164
BRDN0007692258	Nelfe	384.3360246381189	450.6605941549919	433.8169503435207	247.0737385888713	171.2089822669308	230.82392272883365
BRDN0007692257	Nelfe	1371.3182740667967	1294.8845126172844	1207.266907863877	652.76271676566	753.7371048580734	725.1454741435505
BRDN0007692256	Nelfe	1029.1766578615022	1024.6920749451738	1052.1963751752937	950.6746731711714	848.7372108720411	984.4271407704595
BRDN0007692255	Nelfe	1221.8033050548315	1069.5542155397884	1111.180258774632	906.953805848861	1012.638492676359	899.0539090762334
BRDN0007692254	Nelfe	1541.0131775466343	1641.5465081211241	1588.7594453370168	1409.235397877266	1447.968648806299	1447.1289767428705
BRDN0007694161	Necap1	2770.154640589783	2576.514301877069	2702.7937629954877	2835.7557898121895	2805.113020434409	3154.5936106273934
BRDN0007694160	Necap1	2431.6821033786473	2368.517104574765	2401.2148742698387	3316.685330357606	3154.8386854308833	3274.748529308156
BRDN0007694159	Necap1	1855.6367012957387	1811.818723559775	1688.65150627138	1834.2428988243778	1986.650568621764	1851.861334404387
BRDN0007694158	Necap1	953.9605384812498	946.1833289045983	1097.8613173167168	1437.7047998545845	1451.100520433133	1413.4012802710772
BRDN0007694157	Necap1	2586.7006908818503	2290.0083585341895	2497.301523359083	1535.3141780625335	1957.4197667713124	1809.7017138146457
BRDN0007694156	Necap1	892.5034653290924	993.084657708059	894.2717836028717	847.9814731815583	870.6603122598798	817.8966394409814
BRDN0007692253	Ndufs7	1488.7288018798736	1376.452040971129	1445.1051481837894	891.7023405038689	986.5395624527415	862.1642410602097
BRDN0007692252	Ndufs7	1423.6026497335574	1472.2938867868966	1296.694086224164	1276.0392671976686	1227.6936777189671	1197.333224748653
BRDN0007692251	Ndufs7	702.6286273813821	773.8719252571015	691.6336028503061	653.7794811219928	709.890902082396	561.7769443583029
BRDN0007692250	Ndufs7	1082.3783032768026	1078.7305624795958	1121.6451413487082	1443.8053859925813	1449.0126060152436	1362.8097355633877
BRDN0007692249	Ndufs7	1468.5488674120008	1357.0797529870908	1432.737559687154	929.3226216881826	913.4625578266125	946.4834822396923
BRDN0007692248	Ndufs7	797.1074114809674	874.8117415949843	909.4934309833461	632.4274296390039	652.4732555904375	688.2558061275269
BRDN0007695703	Ndufs2	298.11266827539055	319.1329546844173	293.96806503541205	311.1298930378379	285.0003180419031	239.2558468467819
BRDN0007695702	Ndufs2	713.635864363858	700.4611497386412	765.8391338301188	633.4441939953367	701.5392444108384	563.88492538779
BRDN0007695701	Ndufs2	139.42500177802881	122.35129253076703	106.55153166332089	61.00586137996822	73.077004626129	51.645535222433104
BRDN0007695700	Ndufs2	1083.2955730253423	1081.789344792865	1065.5153166332088	927.289092975517	856.044911334654	814.7346678967508
BRDN0007695699	Ndufs2	824.6255039371573	874.8117415949843	951.3529612796508	880.517932584208	799.6712220516403	829.4905351031603
BRDN0007695698	Ndufs2	905.3452418086476	1021.6332926319046	931.3745490927781	496.1810058904082	414.4510119510459	436.35207310382253
BRDN0007692247	Ndufb9	355.90066243338936	367.0538775923011	334.87624237043707	392.47104154446225	421.7587124136588	366.78869913074936
BRDN0007692246	Ndufb9	431.11678181364175	403.75926535153116	503.26571651693524	228.77198017488084	193.1320836547695	268.76758125960083
BRDN0007692245	Ndufb9	1371.3182740667967	1437.6276872365124	1448.910560028908	4923.1730133634355	5037.093533158178	5257.304687540741
BRDN0007692244	Ndufb9	1024.5903091188038	927.8306350249833	992.2611386146757	979.14407514849	1029.3418080194742	1009.7229131243043
BRDN0007692243	Ndufb9	1294.2676151894648	1304.0608595570918	1273.8616151534522	800.1935484339165	826.8141094842024	851.6243359127744
BRDN0007692242	Ndufb9	1047.5220528322955	1125.6318912830566	1061.7099047880902	1006.5967127694756	987.5835196616862	1042.3966190813537
BRDN0007692241	Ndufb5	1985.889005588371	2183.9705716741914	2208.0902231300693	1624.7894414198204	1797.6943138027734	1785.4599319755444
BRDN0007692240	Ndufb5	1172.2707386336897	1059.358274495558	1070.272081439607	848.9982375378911	1100.3308982277138	998.1290174621255
BRDN0007692239	Ndufb5	1459.3761699266042	1440.6864695497818	1503.137678821848	1038.1164078157926	1047.0890805715342	1072.9623440089163
BRDN0007692238	Ndufb5	753.9957332996032	840.1455420446002	762.0337219850003	607.0083207306839	606.5391383968707	531.2112194307405
BRDN0007692237	Ndufb5	507.2501709424338	550.5808163884516	495.654892826698	856.1155880322207	835.16576715576	824.2205825294426
BRDN0007692236	Ndufb5	1253.9077462537198	1297.9432949305535	1130.207318000225	949.6579088148387	932.2537875876171	895.8919375320028
BRDN0007694935	Ndufb4c	1339.2138328679084	1463.117539847089	1428.9321478420354	641.5783088459991	738.0777467239029	727.2534551730375
BRDN0007694934	Ndufb4c	725.5603710948736	775.9111134659476	865.7311947644822	478.89601183275056	441.5938993836081	485.88962729676854
BRDN0007694933	Ndufb4c	1158.5116924055947	1036.9272041982506	1103.5694350843949	587.6897979603606	689.011757903502	524.8872763422793
BRDN0007694932	Ndufb4c	1988.64081483399	1948.444333552465	2020.673689757978	1851.5278928820355	1931.320836547695	1969.9082720556626
BRDN0007694931	Ndufb4c	1021.8384998731849	1062.417056808827	1035.07202187226	645.6453662713303	660.8249132619951	763.0891326743176
BRDN0007694930	Ndufb4c	2138.155783845955	2145.225995706115	2216.652399781586	2546.994712613673	2738.299759061948	2605.464552446013
BRDN0007694155	Ndufb4	966.8023149608051	969.6339933063286	934.228607976617	1082.854039494436	985.4956052437968	1111.959993054427
BRDN0007694154	Ndufb4	663.1860281941765	652.5402268307574	684.0227791600689	311.1298930378379	294.3959329224054	437.40606361856607
BRDN0007694153	Ndufb4	1069.5365267972475	1180.6899729219017	1212.9750256315547	688.3494692373081	649.3413839636034	565.992906417277
BRDN0007694152	Ndufb4	742.0712265685876	672.9321089192186	687.8281910051875	551.0862811323796	559.5610639943592	526.9952573717663
BRDN0007694151	Ndufb4	1430.0235379733351	1507.9796804417035	1389.9266764295696	1145.8934295870697	1109.726513108216	1086.6642207005823
BRDN0007694150	Ndufb4	2738.0501993908947	2691.7284356768746	2551.528642152023	2350.7591918414423	2260.1673573652756	2222.8659955941102
BRDN0007692235	Ndufaf8	643.0060937263039	522.032181464606	721.1255446499753	96.59261385161635	146.154009252258	125.4248712544804
BRDN0007692234	Ndufaf8	908.0970510542667	872.7725533861382	919.0069605961426	971.0099602978275	953.1329317665111	1036.0726759928925
BRDN0007692233	Ndufaf8	820.039155194459	946.1833289045983	887.6123128739141	241.9899168072073	258.9013878182856	257.173685597422
BRDN0007692232	Ndufaf8	921.8560972823616	928.8502291294063	994.163844537235	825.6126573422366	718.2425597539536	820.0046204704685
BRDN0007692231	Ndufaf8	1188.7815941074036	1134.8082382228642	1118.7910824648693	791.0426692269212	836.2097243647047	829.4905351031603
BRDN0007692230	Ndufaf8	822.7909644400779	829.9496010003696	815.3094878166606	320.28077224483314	425.9345412494376	367.8426896454929
BRDN0007692229	Ndufa7	1674.9345608334252	1795.5052178890062	1892.2410399852254	1514.9788909358774	1603.5182729390592	1592.5796677774779
BRDN0007692228	Ndufa7	1643.7473893830766	1550.802632827472	1600.1756808723726	1366.5312949112881	1275.7157093304234	1458.7228724050492
BRDN0007692227	Ndufa7	2051.9324274832265	2169.6962542122687	2058.7278082091643	2700.5261304199266	2592.14574980969	2737.2133667889543
BRDN0007692226	Ndufa7	918.1870182882029	932.9286055470985	937.082666860456	1144.876665230737	1205.7705763311285	1157.2815851883988
BRDN0007692225	Ndufa7	1020.9212301246451	1069.5542155397884	945.6448435119728	584.6395048913621	580.4402081732532	581.80276413843
BRDN0007692224	Ndufa7	1695.1144953012977	1827.112635126121	1775.2246257478282	1049.3008157354534	1137.913357749723	1079.2862870973775
BRDN0007692223	Ncor1	885.165307340775	904.3799706232529	787.7202519395508	807.3108989282462	775.6602062459121	778.8989903954706
BRDN0007692222	Ncor1	2275.7462461269047	2140.128025184	2224.2632234718235	3027.9242531590894	3068.190237088473	3095.5701418017557
BRDN0007692221	Ncor1	1886.8238727460873	1893.3862519136196	1959.7871002360805	1803.7399681343938	1668.2436198936307	1729.598434694137
BRDN0007692220	Ncor1	636.5852054865263	621.9524036980657	667.8497788183148	832.7300078365662	715.1106881271195	849.5163548832874
BRDN0007692219	Ncor1	1524.5023220729204	1655.820825583047	1592.5648571821353	1346.196007784632	1414.5620181200686	1280.5984754133922
BRDN0007692218	Ncor1	2483.966479045408	2559.181202101877	2632.3936438607934	3092.997171964389	3144.3991133414365	3150.3776485684193
BRDN0007695697	Nat10	805.3628392178243	767.754360630563	765.8391338301188	576.5053900406997	585.6599942179768	577.5868020794559
BRDN0007695696	Nat10	310.9544447549458	394.58291841172365	328.2167716414795	291.8113702675147	242.1980724751704	280.3614769217797
BRDN0007695695	Nat10	716.387673609477	809.5577189119085	801.9905463587456	351.8004672911501	364.3410659217003	319.3591259672904
BRDN0007695694	Nat10	572.3763230887498	538.3456871353749	559.3955412324347	188.1014059215687	200.4397841173824	164.4225202999911
BRDN0007695693	Nat10	1128.241790703786	942.1049524869061	1147.3316713032589	748.3385662609435	811.1547513500319	969.67127356405
BRDN0007695692	Nat10	1027.3421183644227	977.7907461417132	943.7421375894136	1467.1909661882357	1351.9245855833865	1388.1055079172324
BRDN0007695067	Naa50	1484.1424531371752	1577.3120795424716	1503.137678821848	1036.082879103127	1151.484801466004	1106.6900404807093
BRDN0007695066	Naa50	1055.7774805691524	969.6339933063286	1027.4611981820228	823.579128629571	861.2646973793775	965.4553115050759
BRDN0007695065	Naa50	790.6865232411898	750.4212608553711	910.4447839446258	338.58253065882366	430.1103700852164	332.0070121442128
BRDN0007695064	Naa50	833.7982014225539	796.3029955544088	822.9203115068979	833.746772192899	859.1767829614881	875.8661177518757
BRDN0007695063	Naa50	1204.375179832578	1187.8271316528633	1214.877731554114	856.1155880322207	905.1109001550549	817.8966394409814
BRDN0007695062	Naa50	1011.7485326392485	1029.790045467289	1013.190903762828	1187.5807681967146	1395.770788359064	1315.3801623999288
BRDN0007696353	Myo5a	2308.7679570743326	2418.4772156914946	2337.4742258641018	2981.1530927677804	2923.08018504516	3156.7015916568803
BRDN0007696361	Myo1g	2818.769937262385	2829.3736397739876	2740.847881446674	2719.84465319025	2919.948313418326	2797.2908261293355
BRDN0007692217	Myo1b	808.1146484634434	843.2043243578694	795.3310756297881	754.4391523989403	803.847050887419	879.0280892961063
BRDN0007692216	Myo1b	2539.9199337063274	2650.944671499952	2677.107233040937	2692.392015569264	2829.1240362401372	2605.464552446013
BRDN0007692215	Myo1b	1877.6511752606907	1743.50591856343	1825.6463326956498	2669.0064353736097	2547.255589825068	2724.565480612032
BRDN0007692214	Myo1b	547.610039878179	594.4233628786432	557.4928353098753	232.83903760021204	415.4949691599906	384.7065378813894
BRDN0007692213	Myo1b	1130.0763302008652	1140.9258028494025	1100.715376200556	993.3787761371492	874.8361410956586	864.2722220896968
BRDN0007692212	Myo1b	829.2118526798556	889.0860590569071	793.4283697072287	815.4450137789086	778.7920778727462	720.9295120845763
BRDN0007692211	Mup6	1887.741142494627	1804.6815648288136	1981.6682183455125	1796.6226176400642	1771.5953835791559	1695.870738222344
BRDN0007692210	Mup6	1859.3057802898975	1811.818723559775	1823.7436267730905	1612.5882691438267	1762.1997686986535	1819.1876284473374
BRDN0007692209	Mup6	432.951321310721	421.09236512672317	441.42777403375794	356.8842890728141	319.4509059370782	290.901382069215
BRDN0007692208	Mup6	1042.935704089597	966.5752109930595	900.9312543318292	642.595073202332	644.12159791888	662.9600337736821
BRDN0007692207	Mup6	3142.566158496886	3017.998549092253	2848.3507660712744	2104.7022176089035	2209.0134541269854	2195.4622422107786
BRDN0007692206	Mup6	871.4062611126801	819.753659956139	753.4715453334834	898.8196909981984	893.6273708566632	852.678326427518
BRDN0007692205	Mup4	1356.641958090162	1339.746653211899	1277.667026998571	940.5070296078434	907.1988145729443	948.5914632691794
BRDN0007692204	Mup4	2660.0822707650236	2597.925778069953	2651.4207030863868	2825.5881462488614	2804.069063225464	2771.9950537754908
BRDN0007692203	Mup4	314.6235237491045	322.1917369976865	318.703242028683	227.75521581854804	203.5716557442165	243.47180890575603
BRDN0007692202	Mup4	1317.1993589029564	1406.0202699993977	1385.1699116231714	1207.9160553233708	1107.6385986903267	1300.6242951935194
BRDN0007692201	Mup4	1318.116628651496	1393.785140746321	1318.5752043335958	1336.0283642213042	1677.639234774133	1532.5022084370964
BRDN0007692200	Mup4	1715.2944297691704	1591.5863970043945	1660.1109174329906	2008.1096037572872	2005.4417983827686	2006.7979400716863
BRDN0007692199	Mup3	1800.600516383359	1876.0531521384278	1956.9330413522416	1473.2915523262325	1427.089504627405	1299.5703046787758
BRDN0007692198	Mup3	1354.8074185930827	1361.158129404783	1365.1914994362987	2933.3651680201388	2956.4868157313904	3106.1100469491907
BRDN0007692197	Mup3	1361.2283068328602	1369.3148822401677	1483.1592666349754	1378.7324671872818	1274.6717521214787	1322.7580960031335
BRDN0007692196	Mup3	1603.3875204473313	1648.6836668520857	1616.3486812141266	1580.051809741177	1831.1009444890037	1769.6500742543913
BRDN0007692195	Mup3	1683.1899885702821	1634.4093493901628	1688.65150627138	1280.1063246229999	1272.5838377035893	1276.382513354418
BRDN0007692194	Mup3	1267.6667924818146	1268.3750659022849	1253.8832029665796	648.6956593403288	635.7699402473223	676.661910465348
BRDN0007692193	Mup21	2437.185721869885	2467.4177327038014	2602.9017020611245	1567.8506374651834	1473.0236218209718	1658.9810702063205
BRDN0007692192	Mup21	3080.1918155961894	3129.1343064743664	2977.734768805307	2836.772554168522	2973.1901310745056	3008.0889290780424
BRDN0007692191	Mup21	943.8705712473135	1075.6717801663267	991.309785653396	1361.447473129624	1265.2761372409764	1449.2369577723575
BRDN0007692190	Mup21	1748.316140716598	1440.6864695497818	1482.2079136736959	3009.622494745099	2845.827351583252	3058.680473785732
BRDN0007692189	Mup21	708.13224587262	731.0489728713329	707.8066031920602	377.21957619947017	470.8247012340597	365.73470861600583
BRDN0007692188	Mup21	1624.4847246637437	1713.9376895351613	1600.1756808723726	1593.2697463735035	1467.8038357762482	1456.6148913755621
BRDN0007692187	Mthfd2	1276.8394899672112	1365.2365058224755	1270.0562033083338	1175.3795959207212	1127.473785660276	1271.1125607807005
BRDN0007692186	Mthfd2	1360.3110370843206	1454.9607870117045	1388.0239705070105	2026.4113621712777	1877.0350616825706	2090.0631907364254
BRDN0007692185	Mthfd2	1663.927323850949	1674.1735194626622	1590.6621512595761	1744.7676354670912	1549.2324980739347	1813.9176758736198
BRDN0007692184	Mthfd2	851.2263266448075	943.1245465913291	984.6503149244385	847.9814731815583	822.6382806484236	807.356734293546
BRDN0007692183	Mthfd2	806.280108966364	800.381371972101	770.5958986365171	649.7124236966615	530.3302621439076	645.042195023042
BRDN0007692182	Mthfd2	1281.4258387099096	1305.0804536615149	1262.4453796180965	883.5682256532065	816.3745373947554	872.7041462076451
BRDN0007692181	Mthfd1l	1297.9366941836236	1371.3540704490138	1376.6077349716547	1604.4541542931643	1550.2764552828796	1449.2369577723575
BRDN0007692180	Mthfd1l	2268.408088138587	2229.852306373229	2127.225221421299	2445.318276980393	2310.277303394621	2431.55611751333
BRDN0007692179	Mthfd1l	1781.337851664026	1890.3274696003505	1886.5329222175474	2857.1078412951783	2978.4099171192292	2885.8260293677927
BRDN0007692178	Mthfd1l	1455.7070909324457	1307.119641870361	1317.6238513723163	1818.991433479386	1669.2875771025754	1840.267438742208
BRDN0007692177	Mthfd1l	1190.616133604483	1194.9642903838246	1089.2991406652002	1825.0920196173827	1769.5074691612665	1772.812045798622
BRDN0007692176	Mthfd1l	2042.7597299978302	2146.245589810538	1918.8789229010556	1850.5111285257028	1875.991104473626	1857.1312869781045
BRDN0007694149	Mst1	1930.852820675991	2016.7571385488097	2058.7278082091643	2839.822847237521	2503.4093870493907	2758.293177083825
BRDN0007694148	Mst1	1124.5727117096271	1053.2407098690194	1134.0127298453438	1139.792843449073	1225.6057633010778	1109.85201202494
BRDN0007694147	Mst1	908.0970510542667	924.7718527117141	996.0665504597944	772.7409108129308	852.91303970782	805.2487532640589
BRDN0007694146	Mst1	2263.821739395889	2359.3407576349573	2268.0254596906875	2651.7214413159522	2615.1128084064735	2756.185196054338
BRDN0007694145	Mst1	1219.968765557752	1284.6885715730537	1251.0291440827407	1433.6377424292532	1500.1665092535338	1504.0444645390212
BRDN0007694144	Mst1	2612.384243840961	2526.554190760339	2670.4477623119797	2154.523671069211	2155.7716364708053	2091.117181251169
BRDN0007692175	Msl3l2	1374.9873530609552	1413.157428730359	1488.8673844026534	2016.2437186079499	2043.0242579047779	2207.0561378729576
BRDN0007692174	Msl3l2	2194.1092385068746	2372.5954809924574	2288.00387187756	1935.9193344576584	1797.6943138027734	1987.8261108063027
BRDN0007692173	Msl3l2	2599.5424673614057	2678.473712319375	2604.8044079836836	2404.6477027270807	2496.1016865867778	2457.905880381918
BRDN0007692172	Msl3l2	1762.9924566932327	1784.2896827403524	1635.3757404397197	1779.3376235824064	2029.4528141884969	1972.0162530851496
BRDN0007692171	Msl3l2	1102.5582377446751	1165.396061355556	1057.9044929429717	784.9420830889245	812.1987085589766	829.4905351031603
BRDN0007692170	Msl3l2	2042.7597299978302	2047.3449616815014	2067.289984860681	2151.4733780002125	2147.419978799248	2426.2861649396123
BRDN0007696321	hMS4A1	3473.7005377197047	3559.4030185408974	3428.6760724518613	2902.8622373301546	2836.4317367027497	2676.0819169338292
BRDN0007696320	hMS4A1	960.3814267210274	1010.417757483251	968.4773145826845	648.6956593403288	633.6820258294329	648.2041665672726
BRDN0007696319	hMS4A1	1835.4567668278662	1646.6444786432396	1689.6028592326597	2597.8329304303134	2553.519333078736	2565.4129128857585
BRDN0007696318	hMS4A1	1999.6480518164658	1970.875403849772	2100.587338505469	2408.714760152412	2253.903614111607	2428.394145969099
BRDN0007696317	hMS4A1	1829.0358785880885	1860.7592405720818	1944.565452855606	2423.966225497404	2154.727679261861	2122.7368966934746
BRDN0007696316	hMS4A1	2575.6934538993746	2694.7872179901437	2687.5721156150134	2349.742427485109	2377.090564767082	2203.894166328727
BRDN0007694893	Mrtfa	2424.34394539033	2510.24068508957	2462.101463791736	3185.522728390674	3382.421356980828	3518.220338213912
BRDN0007694892	Mrtfa	1789.593279400883	1727.1924128926612	1897.9491577529031	1620.722383994489	1501.2104664624785	1467.1547965229975
BRDN0007694891	Mrtfa	811.783727457602	784.0678663013321	838.1419588873723	377.21957619947017	336.1542212801934	309.8732113345986
BRDN0007694890	Mrtfa	1179.608896622007	1133.7886441184412	1206.3155549025971	1253.670451358347	1336.2652274492161	1256.3566935742908
BRDN0007694889	Mrtfa	1089.71646126512	978.8103402461362	1068.3693755170477	1234.3519285880236	1067.9682247504281	1246.8707789415992
BRDN0007694888	Mrtfa	2924.2559583444463	2979.253973124177	2976.7834158440273	4490.031397565661	4814.730647652957	4713.445581933078
BRDN0007695691	Mrps33	304.5335565151682	322.1917369976865	256.8652995455057	287.74431284218343	347.6377505785851	317.25114493780336
BRDN0007695690	Mrps33	747.5748450598255	818.734065851716	837.1906059260926	604.9747920180182	598.1874807253131	686.1478250980398
BRDN0007695689	Mrps33	1097.0546192534373	1102.1812268813262	1055.0504340591326	658.8633029036569	773.5722918280227	628.1783467871454
BRDN0007695688	Mrps33	547.610039878179	483.28760549652975	490.8981280202998	354.8507603601485	331.9783924444146	376.27461376344115
BRDN0007695687	Mrps33	1406.1745245113038	1516.1364332770881	1401.3429119649256	1689.8623602251198	1790.3866133401605	1667.4129943242688
BRDN0007695686	Mrps33	611.8189222759554	638.2659093688346	556.5414823485957	405.6889781767887	362.2531515038109	452.1619308249755
BRDN0007695685	Mrps30	1038.3493553468988	1003.2805987522896	958.9637849698879	396.53809896979345	340.3300501159722	417.38024383843896
BRDN0007695684	Mrps30	765.9202400306189	813.6360953296007	756.3256042173224	709.701520720297	715.1106881271195	638.7182519345808
BRDN0007695683	Mrps30	1542.8477170437136	1538.5675035743952	1583.0513275693388	1899.3158176296774	2027.3648997706075	2053.1735227204017
BRDN0007695682	Mrps30	1642.830119634537	1432.5297167143972	1558.316150576068	1745.7843998234239	1865.551532384179	1713.7885769729842
BRDN0007695681	Mrps30	562.2863558548136	586.2666100432587	610.7686011415358	422.97397223444636	434.2861989209952	425.8121679563872
BRDN0007695680	Mrps30	1832.7049575822473	1854.6416759455435	1705.7758595744137	1927.7852196069957	1836.3207305337273	2048.9575606614276
BRDN0007695679	Mrps18b	969.554124206424	898.2624059967146	910.4447839446258	1041.166700884791	1156.7045875107276	1066.638400920455
BRDN0007695678	Mrps18b	1235.5623512829263	1165.396061355556	1285.2778506888083	1310.609255312984	1444.836777179465	1279.5444848986488
BRDN0007695677	Mrps18b	1251.1559370081006	1279.5906010509384	1392.7807353134087	1792.5555602147328	1729.837095221368	1998.366015953738
BRDN0007695676	Mrps18b	1760.2406474476138	1479.431045517858	1857.9923333791578	858.1491167448863	934.3417020055065	949.6454537839229
BRDN0007695675	Mrps18b	507.2501709424338	469.01328803460694	497.55759874925735	160.648768300583	229.670585967834	232.93190375832071
BRDN0007695674	Mrps18b	207.3029631699639	175.37018596076607	166.48676822393887	198.26904948489673	179.5606399384884	254.01171405319138
BRDN0007692169	Mrpl47	885.165307340775	760.6172018996017	712.5633679984584	342.64958808415486	369.5608519664238	378.3825947929282
BRDN0007692168	Mrpl47	2127.148546863479	2112.598984364577	2234.7281060458995	2237.898348288501	2195.442010410704	2115.35896309027
BRDN0007692167	Mrpl47	1921.6801231905945	1816.9166940818902	1811.3760382764551	2450.402098762057	2418.84885312487	2379.910582290897
BRDN0007692166	Mrpl47	821.8736946915383	809.5577189119085	821.9689585456182	697.5003484443033	934.3417020055065	844.2464023095697
BRDN0007692165	Mrpl47	1392.4154782832088	1411.118240521513	1374.7050290490954	1315.693077094648	1247.5288646889164	1301.6782857082628
BRDN0007692164	Mrpl47	647.5924424690022	689.2456145899876	687.8281910051875	753.4223880426075	762.088762529631	860.0562600307227
BRDN0007695673	Mrpl41	659.5169492000178	719.8334377226794	637.406484057366	520.5833504423955	557.4731495764698	596.5586313448395
BRDN0007695672	Mrpl41	809.9491879605226	815.6752835384468	796.2824285910676	410.7727999584527	460.3851291446127	408.9483197204907
BRDN0007695671	Mrpl41	934.6978737619169	919.6738821895988	801.039193397466	770.7073821002652	802.8030936784743	783.1149524544447
BRDN0007695670	Mrpl41	839.3018199137919	829.9496010003696	858.120371074245	572.4383326153685	511.53903238290303	592.3426692858653
